index,school_type,region,gender,grade,counselling_purpose,question1,question2,question3,question4,question5,question6
S-4532,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,4,1,4,1,4
S-4533,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,1,5,2,3,2
S-4536,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,1,3,3,5,2
S-4537,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,3,2,3,1,1
S-4538,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,1,1,1,5,3
S-4539,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,2,2,3,2,5
S-4540,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,1,3,2,1,3
S-4541,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,2,5,3,3,5
S-4543,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,2,4,1,4,3
S-4544,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,5,5,2,2,4
S-4545,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,3,4,4,2,3
S-4546,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,3,1,1,5,3
S-4547,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,2,3,3,1,5
S-4548,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,4,3,5,3,1
S-4549,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,4,5,2,3,5
S-4550,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,3,1,1,1,4
S-4551,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,5,2,1,3,3
S-4552,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,2,5,1,2,2
S-4554,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,2,5,4,1,1
S-4556,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,4,1,5,4,2
S-4558,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,4,5,2,3,1
S-4559,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,2,3,5,4,1
S-4560,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,5,2,3,3,2
S-4562,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,2,5,1,3,2
S-4563,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,5,1,1,2,1
S-4565,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,5,5,1,5,4
S-4567,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,5,3,4,5,2
S-4568,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,3,2,2,1,1
S-4570,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,5,2,2,3,2
S-4571,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,1,4,5,3,2
S-4572,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,1,3,4,5,4
S-4573,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,4,2,1,1,5
S-4574,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,5,2,2,4,1
S-4575,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,4,3,5,2,4
S-4576,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,2,3,3,5,2
S-4577,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,5,1,4,3,5
S-4579,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,5,2,5,2,4
S-4580,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,4,4,4,1,4
S-4581,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,5,3,2,2,3
S-4582,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,4,4,3,5,1
S-4583,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,5,4,4,5,3
S-4584,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,1,4,4,5,3
S-4585,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,4,4,1,2,2
S-4586,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,2,2,1,2,5
S-4587,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,3,2,1,3,4
S-4588,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,5,2,1,3,2
S-4589,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,4,4,5,5,3
S-4591,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,3,1,5,2,1
S-4592,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,5,3,1,4,2
S-4593,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,2,1,4,5,3
S-4595,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,2,5,1,3,5
S-4596,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,5,5,2,5,2
S-4597,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,4,5,2,1,2
S-4598,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,1,4,3,5,3
S-4599,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,1,4,4,4,2
S-4667,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,4,4,2,5,3
S-4669,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,5,4,2,3,4
S-4670,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,4,1,2,3,4
S-4671,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,1,3,5,2,2
S-4674,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,2,3,4,5,4
S-4675,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,3,2,1,2,3
S-4676,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,5,2,3,1,4
S-4677,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,5,5,1,4,3
S-4678,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,2,1,5,4,1
S-4679,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,4,5,2,4,3
S-4680,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,3,3,1,5,1
S-4682,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,2,4,5,4,3
S-4684,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,2,3,1,1,5
S-4685,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,2,1,1,4,5
S-4686,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,4,5,1,5,2
S-4687,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,5,4,5,3,3
S-4688,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,2,5,5,2,3
S-4689,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,1,5,5,2,1
S-4690,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,5,5,2,1,5
S-4691,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,2,1,5,5,2
S-4692,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,5,5,2,4,3
S-4694,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,5,1,4,5,1
S-4695,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,4,1,4,5,3
S-4696,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,2,2,3,1,2
S-4697,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,2,4,4,2,2
S-4698,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,5,2,5,1,1
S-4699,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,4,4,2,5,3
S-4700,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,1,3,2,2,5
S-4701,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,5,4,4,3,3
S-4702,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,5,1,4,3,4
S-4703,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,5,3,1,3,1
S-4704,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,2,4,5,1,3
S-4705,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,5,3,2,4,5
S-4706,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,1,1,5,3,3
S-4707,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,4,1,2,5,1
S-4708,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,3,5,3,2,1
S-4709,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,4,2,4,5,1
S-4711,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,1,4,4,3,3
S-4713,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,2,1,2,2,4
S-4714,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,3,3,4,2,3
S-4719,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,1,4,3,4,4
S-4720,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,4,1,4,4,3
S-4723,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,1,3,3,4,3
S-4724,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,3,5,5,1,3
S-4725,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,1,4,3,1,4
S-4727,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,1,3,5,4,1
S-4729,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,3,2,3,1,2
S-4730,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,3,1,5,3,5
S-4731,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,5,1,5,1,2
S-4732,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,1,4,2,4,5
S-4733,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,5,4,4,4,1
S-4734,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,4,2,1,3,5
S-4736,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,2,3,3,2,4
S-4737,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,5,2,5,4,2
S-4738,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,2,4,2,1,3
S-4739,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,5,4,1,3,4
S-4740,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,4,5,2,1,2
S-4741,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,4,3,5,3,4
S-4743,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,4,2,5,4,5
S-4745,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,5,4,2,4,4
S-4746,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,4,5,5,4,4
S-4747,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,5,5,4,2,5
S-4748,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,3,4,4,1,4
S-4749,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,3,3,1,3,5
S-4750,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,5,2,4,1,4
S-4751,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,2,4,1,1,4
S-4752,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,4,5,4,1,3
S-4753,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,2,4,1,3,5
S-4754,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,2,3,4,2,1
S-4755,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,4,2,1,5,2
S-4756,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,3,3,5,1,4
S-4757,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,3,5,5,5,2
S-4759,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,3,5,1,3,2
S-4787,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,3,5,3,4,3
S-4789,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,1,2,5,3,1
S-4791,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,3,5,3,5,1
S-4792,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,1,5,3,4,1
S-4793,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,5,1,5,2,4
S-4794,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,5,4,2,2,1
S-4795,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,4,3,1,4,5
S-4796,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,5,3,5,4,3
S-4799,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,1,4,5,5,1
S-4801,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,1,5,5,1,4
S-4802,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,4,5,3,4,3
S-4803,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,3,1,3,1,5
S-4804,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,5,3,5,3,1
S-4805,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,1,2,3,3,5
S-4806,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,2,4,4,1,4
S-4807,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,3,4,3,2,2
S-4809,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,1,4,1,4,4
S-4810,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,2,5,1,3,4
S-4811,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,5,2,4,4,4
S-4813,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,1,1,1,2,1
S-4838,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,3,2,4,5,1
S-4839,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,2,1,1,4,4
S-4840,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,4,4,1,1,2
S-4841,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,1,3,2,3,3
S-4842,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,1,2,3,5,1
S-4846,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,5,2,1,2,1
S-4848,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,4,5,1,5,4
S-4849,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,1,3,5,3,3
S-4850,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,4,3,2,2,1
S-4851,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,3,4,2,2,3
S-4852,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,5,5,3,4,2
S-4853,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,5,1,1,5,1
S-4854,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,1,4,3,1,5
S-4855,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,1,1,5,2,1
S-4856,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,4,2,3,2,2
S-4857,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,1,5,5,2,3
S-4858,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,1,1,3,4,2
S-4860,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,1,4,5,1,2
S-4861,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,1,5,4,4,5,1
S-4862,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,5,4,5,5,2
S-4863,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,4,3,1,3,2
S-4865,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,5,5,3,5,4
S-4866,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,4,2,3,4,4
S-4867,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,5,5,1,4,2
S-4868,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,5,5,5,5,3
S-4869,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,2,4,4,1,5
S-4870,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,1,5,4,5,5,1
S-4871,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,5,3,4,1,4
S-4872,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,5,1,4,1,3
S-4873,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,5,3,3,5,5
S-4875,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,2,1,3,1,4,3
S-4876,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,5,4,3,2,2,1
S-4877,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,5,3,3,5,2,1
S-4880,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,1,5,3,3,5
S-4881,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,3,4,4,2,3,1
S-4882,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,4,4,3,3,1
S-4884,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,5,1,4,1,4,4
S-4885,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,3,3,1,2,2
S-4886,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,2,1,5,3,5
S-4887,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,5,4,4,5,3
S-4890,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,3,1,4,4,1
S-4891,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,3,5,4,5,3,3
S-4892,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,4,2,1,2,4,4
S-4893,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,2,5,3,2,2,3
S-4896,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,3,4,4,3,4
S-4898,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,4,4,2,1,2,1
S-4899,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,2,2,4,3,5,1
S-4900,중학교,경기도 성남시,무응답,상,학교 진로 상담 참여,3,3,5,5,5,4
S-4901,중학교,경기도 성남시,무응답,하,학교 진로 상담 참여,1,4,1,2,4,3
S-4902,중학교,경기도 성남시,무응답,중,학교 진로 상담 참여,4,2,5,5,1,3
